unique_id|competitor_name|extraction_date|product_name|brand|grammage_quantity|grammage_unit|breadcrumb|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|pdp_url|Fat %|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|upc|ingredients|servings_per_pack|img_urls
1224571|aldi|2025-05-08|Bitter lemon, tonic of ginger ale|River|1.0|l|ALDI Supermarkten > Product > Bitter lemon, tonic of ginger ale|ALDI Supermarkten|Product|Bitter lemon, tonic of ginger ale|||0.99|0.99|None|||||||None|EUR|https://www.aldi.nl/product/bitter-lemon,-tonic-of-ginger-ale-1224571.html||||||nl||||1224571|||https://s7g10.scene7.com/is/image/aldinord/product_1224571_main_cms_2_nl_nl_bitter_lemon_tonic_of_ginger_ale_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224571_main_cms_4_nl_nl_bitter_lemon_tonic_of_ginger_ale_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224571_main_cms_1_nl_nl_bitter_lemon_tonic_of_ginger_ale_cw01_2024
1224534|aldi|2025-05-08|Ice Tea|Westminster|15.0|l|ALDI Supermarkten > Product > Ice Tea|ALDI Supermarkten|Product|Ice Tea|||0.99|0.99|None|||||||0.66|EUR|https://www.aldi.nl/product/ice-tea-1224534.html||||||nl||||1224534|||https://s7g10.scene7.com/is/image/aldinord/product_1224534_main_cms_10_nl_nl_ice_tea_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224534_main_cms_8_nl_nl_ice_tea_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224534_main_cms_5_nl_nl_ice_tea_cw01_2024
1224282|aldi|2025-05-08|Fanta of Sprite||15.0|l|ALDI Supermarkten > Product > Fanta of Sprite|ALDI Supermarkten|Product|Fanta of Sprite|||2.29|2.29|None|||||||None|EUR|https://www.aldi.nl/product/fanta-of-sprite-1224282.html|||Sprite of Fanta&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Wie van lekkere citrusvruchten houdt, vindt Sprite en Fanta ook lekker. Sprite heeft namelijk een heerlijke verfrissende citroen-limoensmaak. Fanta Orange heeft juist weer een aangename sinaasappelsmaak. Sprite en Fanta zijn wereldwijd beroemde dorstlessers. Fanta bestaat al sinds 1940 en is één van de bekendste frisdranken met sinaasappelsmaak. Na Coca‑Cola is dit het oudste drankje van The Coca‑Cola Company. Sprite werd iets later geïntroduceerd, namelijk in 1961. Deze twee merken staan samen met Coca Cola bovenaan de lijst met bekendste en meest gedronken frisdrankmerken ter wereld. Proef de zomer met een glaasje Sprite of Fanta.Fanta en Sprite aantrekkelijke prijsBij ALDI betaalt niemand te veel voor een lekkere fles Fanta of Sprite. Op zoek naar een leuke aanbieding voor Sprite? Goedkope frisdrank scoren? Bekijk dan de rest van ons frisdrankassortiment.&nbsp;|||nl||||1224282|||https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_orange_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_sprite_zero_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_zero_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224282_main_cms_1_nl_nl_fanta_of_sprite_cw01_2024
1224280|aldi|2025-05-08|Fanta of Sprite||15.0|l|ALDI Supermarkten > Product > Fanta of Sprite|ALDI Supermarkten|Product|Fanta of Sprite|||2.29|2.29|None|||||||None|EUR|https://www.aldi.nl/product/fanta-of-sprite-1224280.html|||Sprite of Fanta&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Wie van lekkere citrusvruchten houdt, vindt Sprite en Fanta ook lekker. Sprite heeft namelijk een heerlijke verfrissende citroen-limoensmaak. Fanta Orange heeft juist weer een aangename sinaasappelsmaak. Sprite en Fanta zijn wereldwijd beroemde dorstlessers. Fanta bestaat al sinds 1940 en is één van de bekendste frisdranken met sinaasappelsmaak. Na Coca‑Cola is dit het oudste drankje van The Coca‑Cola Company. Sprite werd iets later geïntroduceerd, namelijk in 1961. Deze twee merken staan samen met Coca Cola bovenaan de lijst met bekendste en meest gedronken frisdrankmerken ter wereld. Proef de zomer met een glaasje Sprite of Fanta.Fanta en Sprite aantrekkelijke prijsBij ALDI betaalt niemand te veel voor een lekkere fles Fanta of Sprite. Op zoek naar een leuke aanbieding voor Sprite? Goedkope frisdrank scoren? Bekijk dan de rest van ons frisdrankassortiment.&nbsp;|||nl||||1224280|||https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_orange_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_sprite_zero_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_zero_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224280_main_cms_1_nl_nl_fanta_of_sprite_cw01_2024
1224263|aldi|2025-05-08|Kristal helder cranberry|River|15.0|l|ALDI Supermarkten > Product > Kristal helder cranberry|ALDI Supermarkten|Product|Kristal helder cranberry|||1.19|1.19|None|0.99|2025-05-19|2025-05-22|discount|||None|EUR|https://www.aldi.nl/product/kristal-helder-cranberry-1224263.html||||||nl||||1224263|||https://s7g10.scene7.com/is/image/aldinord/product_1224263_main_cms_1_nl_nl_kristal_helder_cranberry_cw01_2024
1224261|aldi|2025-05-08|Cola zero 6-pack|River|6500.0|xml|ALDI Supermarkten > Product > Cola zero 6-pack|ALDI Supermarkten|Product|Cola zero 6-pack|||2.56|2.56|None|||||||None|EUR|https://www.aldi.nl/product/cola-zero-6-pack-1224261.html||||||nl||||1224261|||https://s7g10.scene7.com/is/image/aldinord/product_1224261_main_cms_1_nl_nl_cola_zero_6_pack_cw01_2024
1224259|aldi|2025-05-08|Cola zero 6-pack|River|6500.0|xml|ALDI Supermarkten > Product > Cola zero 6-pack|ALDI Supermarkten|Product|Cola zero 6-pack|||2.26|2.26|None|||||||None|EUR|https://www.aldi.nl/product/cola-zero-6-pack-1224259.html||||||nl||||1224259|||https://s7g10.scene7.com/is/image/aldinord/product_1224259_main_cms_1_nl_nl_cola_zero_6_pack_cw01_2024
1224255|aldi|2025-05-08|Cola zero 6-pack|River|6500.0|xml|ALDI Supermarkten > Product > Cola zero 6-pack|ALDI Supermarkten|Product|Cola zero 6-pack|||2.56|2.56|None|||||||None|EUR|https://www.aldi.nl/product/cola-zero-6-pack-1224255.html||||||nl||||1224255|||https://s7g10.scene7.com/is/image/aldinord/product_1224255_main_cms_1_nl_nl_cola_zero_6_pack_cw01_2024
1224253|aldi|2025-05-08|Kristal helder perzik|River|15.0|l|ALDI Supermarkten > Product > Kristal helder perzik|ALDI Supermarkten|Product|Kristal helder perzik|||1.19|1.19|None|0.99|2025-05-19|2025-05-23|discount|||None|EUR|https://www.aldi.nl/product/kristal-helder-perzik--1224253.html||||||nl||||1224253|||https://s7g10.scene7.com/is/image/aldinord/product_1224253_main_cms_1_nl_nl_kristal_helder_perzik_cw01_2024
1224252|aldi|2025-05-08|Lipton Ice Tea|Lipton|15.0|l|ALDI Supermarkten > Product > Lipton Ice Tea|ALDI Supermarkten|Product|Lipton Ice Tea|||2.49|2.49|None|||||||1.66|EUR|https://www.aldi.nl/product/lipton-ice-tea-1224252.html|||Lipton Ice Tea Niet zo dol op warme koffie of thee? Neem dan eens een glaasje Lipton Ice Tea. Alle voordelen van thee, alleen wat minder warm. Lipton Ice Tea is een natuurlijk, fris en sprankelend drankje . Ideaal voor tijdens die hete zomerdagen, of voor mensen die over het algemeen niet zo van hete drankjes houden. ALDI heeft Lipton Ice Tea in twee frisse theesmaken: niet-bruisend Ice Tea Green en sprankelend Original Ice Tea. Het drinken van deze ijsthee is niet alleen heel lekker, het heeft nog een ander groot voordeel. De Lipton Ice Tea-flessen zijn namelijk gemaakt van 100% gerecycled plastic en daarmee minder belastend voor het milieu. Ice Tea Voordelig Ice Tea kopen is eenvoudig bij ALDI. Ice Tea verkopen we bij ALDI in deze anderhalveliter-flessen met Lipton Ice Tea, maar we hebben ook andere Ice Tea-smaken, merken en formaten. Ook verkoopt ALDI Ice Tea met en zonder prik. Probeer bijvoorbeeld eens kleine flesjes of blikjes uit ons frisdrankassortiment. Over het algemeen bevat Ice Tea weinig calorieën. Geniet dus gerust van een glas of twee!|||nl||||1224252|||https://s7g10.scene7.com/is/image/aldinord/product_1224252_main_cms_3_nl_nl_lipton_ice_tea_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224252_main_cms_2_nl_nl_lipton_ice_tea_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224252_main_cms_1_nl_nl_lipton_ice_tea_cw01_2024
1224242|aldi|2025-05-08|6-pack ice tea green|Westminster|650.0|xcl|ALDI Supermarkten > Product > 6-pack ice tea green|ALDI Supermarkten|Product|6-pack ice tea green|||3.39|3.39|None|||||||None|EUR|https://www.aldi.nl/product/6-pack-ice-tea-green-1224242.html||||||nl||||1224242|||https://s7g10.scene7.com/is/image/aldinord/product_1224242_main_cms_1_nl_nl_6_pack_ice_tea_green_cw01_2024
1224234|aldi|2025-05-08|Fanta of Sprite||15.0|l|ALDI Supermarkten > Product > Fanta of Sprite|ALDI Supermarkten|Product|Fanta of Sprite|||2.39|2.39|None|||||||None|EUR|https://www.aldi.nl/product/fanta-of-sprite-1224234.html|||Sprite of Fanta&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Wie van lekkere citrusvruchten houdt, vindt Sprite en Fanta ook lekker. Sprite heeft namelijk een heerlijke verfrissende citroen-limoensmaak. Fanta Orange heeft juist weer een aangename sinaasappelsmaak. Sprite en Fanta zijn wereldwijd beroemde dorstlessers. Fanta bestaat al sinds 1940 en is één van de bekendste frisdranken met sinaasappelsmaak. Na Coca‑Cola is dit het oudste drankje van The Coca‑Cola Company. Sprite werd iets later geïntroduceerd, namelijk in 1961. Deze twee merken staan samen met Coca Cola bovenaan de lijst met bekendste en meest gedronken frisdrankmerken ter wereld. Proef de zomer met een glaasje Sprite of Fanta.Fanta en Sprite aantrekkelijke prijsBij ALDI betaalt niemand te veel voor een lekkere fles Fanta of Sprite. Op zoek naar een leuke aanbieding voor Sprite? Goedkope frisdrank scoren? Bekijk dan de rest van ons frisdrankassortiment.&nbsp;|||nl||||1224234|||https://s7g10.scene7.com/is/image/aldinord/product_1224234_main_cms_1_nl_nl_fanta_of_sprite_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_orange_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_sprite_zero_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_zero_cw01_2024
1224230|aldi|2025-05-08|6-pack ice tea lemon|Westminster|650.0|xcl|ALDI Supermarkten > Product > 6-pack ice tea lemon|ALDI Supermarkten|Product|6-pack ice tea lemon|||3.49|3.49|None|||||||None|EUR|https://www.aldi.nl/product/6-pack-ice-tea-lemon-1224230.html||||||nl||||1224230|||https://s7g10.scene7.com/is/image/aldinord/product_1224230_main_cms_1_nl_nl_6_pack_ice_tea_lemon_cw01_2024
1224228|aldi|2025-05-08|Fanta of Sprite||15.0|l|ALDI Supermarkten > Product > Fanta of Sprite|ALDI Supermarkten|Product|Fanta of Sprite|||2.39|2.39|None|||||||None|EUR|https://www.aldi.nl/product/fanta-of-sprite-1224228.html|||Sprite of Fanta&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Wie van lekkere citrusvruchten houdt, vindt Sprite en Fanta ook lekker. Sprite heeft namelijk een heerlijke verfrissende citroen-limoensmaak. Fanta Orange heeft juist weer een aangename sinaasappelsmaak. Sprite en Fanta zijn wereldwijd beroemde dorstlessers. Fanta bestaat al sinds 1940 en is één van de bekendste frisdranken met sinaasappelsmaak. Na Coca‑Cola is dit het oudste drankje van The Coca‑Cola Company. Sprite werd iets later geïntroduceerd, namelijk in 1961. Deze twee merken staan samen met Coca Cola bovenaan de lijst met bekendste en meest gedronken frisdrankmerken ter wereld. Proef de zomer met een glaasje Sprite of Fanta.Fanta en Sprite aantrekkelijke prijsBij ALDI betaalt niemand te veel voor een lekkere fles Fanta of Sprite. Op zoek naar een leuke aanbieding voor Sprite? Goedkope frisdrank scoren? Bekijk dan de rest van ons frisdrankassortiment.&nbsp;|||nl||||1224228|||https://s7g10.scene7.com/is/image/aldinord/product_1224228_main_cms_1_nl_nl_fanta_of_sprite_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_orange_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_sprite_zero_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_zero_cw01_2024
1224221|aldi|2025-05-08|Fanta of Sprite||15.0|l|ALDI Supermarkten > Product > Fanta of Sprite|ALDI Supermarkten|Product|Fanta of Sprite|||2.29|2.29|None|||||||None|EUR|https://www.aldi.nl/product/fanta-of-sprite-1224221.html|||Sprite of Fanta&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Wie van lekkere citrusvruchten houdt, vindt Sprite en Fanta ook lekker. Sprite heeft namelijk een heerlijke verfrissende citroen-limoensmaak. Fanta Orange heeft juist weer een aangename sinaasappelsmaak. Sprite en Fanta zijn wereldwijd beroemde dorstlessers. Fanta bestaat al sinds 1940 en is één van de bekendste frisdranken met sinaasappelsmaak. Na Coca‑Cola is dit het oudste drankje van The Coca‑Cola Company. Sprite werd iets later geïntroduceerd, namelijk in 1961. Deze twee merken staan samen met Coca Cola bovenaan de lijst met bekendste en meest gedronken frisdrankmerken ter wereld. Proef de zomer met een glaasje Sprite of Fanta.Fanta en Sprite aantrekkelijke prijsBij ALDI betaalt niemand te veel voor een lekkere fles Fanta of Sprite. Op zoek naar een leuke aanbieding voor Sprite? Goedkope frisdrank scoren? Bekijk dan de rest van ons frisdrankassortiment.&nbsp;|||nl||||1224221|||https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_orange_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_sprite_zero_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1224208_1_main_cms_1_nl_nl_fanta_of_sprite_fanta_zero_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224221_main_cms_1_nl_nl_fanta_of_sprite_cw01_2024
1224215|aldi|2025-05-08|6-pack ice tea peach|Westminster|650.0|xcl|ALDI Supermarkten > Product > 6-pack ice tea peach|ALDI Supermarkten|Product|6-pack ice tea peach|||3.39|3.39|None|||||||None|EUR|https://www.aldi.nl/product/6-pack-ice-tea-peach-1224215.html||||||nl||||1224215|||https://s7g10.scene7.com/is/image/aldinord/product_1224215_main_cms_1_nl_nl_6_pack_ice_tea_peach_cw01_2024
1224213|aldi|2025-05-08|Pepsi cola||15.0|l|ALDI Supermarkten > Product > Pepsi cola|ALDI Supermarkten|Product|Pepsi cola|||2.39|2.39|None|||||||1.59|EUR|https://www.aldi.nl/product/pepsi-cola--1224213.html|||Regular of max.|||nl||||1224213|||https://s7g10.scene7.com/is/image/aldinord/product_1224213_main_cms_2_nl_nl_pepsi_cola_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224213_main_cms_1_nl_nl_pepsi_cola_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224213_main_cms_3_nl_nl_pepsi_cola_cw01_2024
1224208|aldi|2025-05-08|Fanta of Sprite||15.0|l|ALDI Supermarkten > Product > Fanta of Sprite|ALDI Supermarkten|Product|Fanta of Sprite|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/fanta-of-sprite-1224208.html|||Sprite of Fanta Wie van lekkere citrusvruchten houdt, vindt Sprite en Fanta ook lekker. Sprite heeft namelijk een heerlijke verfrissende citroen-limoensmaak. Fanta Orange heeft juist weer een aangename sinaasappelsmaak. Sprite en Fanta zijn wereldwijd beroemde dorstlessers. Fanta bestaat al sinds 1940 en is één van de bekendste frisdranken met sinaasappelsmaak. Na Coca‑Cola is dit het oudste drankje van The Coca‑Cola Company. Sprite werd iets later geïntroduceerd, namelijk in 1961. Deze twee merken staan samen met Coca Cola bovenaan de lijst met bekendste en meest gedronken frisdrankmerken ter wereld. Proef de zomer met een glaasje Sprite of Fanta. Fanta en Sprite aantrekkelijke prijs Bij ALDI betaalt niemand te veel voor een lekkere fles Fanta of Sprite. Op zoek naar een leuke aanbieding voor Sprite? Goedkope frisdrank scoren? Bekijk dan de rest van ons frisdrankassortiment.|||nl||||1224208|||https://s7g10.scene7.com/is/image/aldinord/product_1224208_main_cms_3_nl_nl_fanta_of_sprite_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224208_main_cms_4_nl_nl_fanta_of_sprite_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224208_main_cms_1_nl_nl_fanta_of_sprite_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1224208_main_cms_2_nl_nl_fanta_of_sprite_cw01_2024
1216391|aldi|2025-05-08|12-pack Coca-Cola regular||1233.0|xcl|ALDI Supermarkten > Product > 12-pack Coca-Cola regular|ALDI Supermarkten|Product|12-pack Coca-Cola regular|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/12-pack-coca-cola-regular-1216391.html||||||nl||||1216391|||https://s7g10.scene7.com/is/image/aldinord/product_1216391_main_cms_1_nl_nl_12_pack_coca_cola_regular_cw01_2024
1216381|aldi|2025-05-08|Energydrink*|Aa drink|25.0|cl|ALDI Supermarkten > Product > Energydrink*|ALDI Supermarkten|Product|Energydrink*|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/energydrink*-1216381.html||||||nl||||1216381|||https://s7g10.scene7.com/is/image/aldinord/NIX14,https://s7g10.scene7.com/is/image/aldinord/product_1216381_main_cms_2_nl_nl_energydrink_cw01_2024
1216368|aldi|2025-05-08|Red Bull||25.0|l|ALDI Supermarkten > Product > Red Bull|ALDI Supermarkten|Product|Red Bull|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/red-bull-1216368.html|||Red Bull Even een oppepper nodig of gewoon zin in een lekker drankje? ‘Red Bull geeft je vleugels!’ Iedereen kent deze slogan wel. Van Red Bull energy drink krijgt het lichaam een lekkere energieboost. Niet voor niets zegt het bedrijf ‘Red Bull stimuleert lichaam en geest’. Drink Red Bull het liefst ijskoud en sprankelend. Ook lekker met ijsklontjes buiten in de zon. Liever een wat sterker drankje? Mix Red Bull dan eens met een lekkere Wodka. Een blikje Red Bull komt op veel momenten goed van pas. Met dat beetje extra cafeïne lijkt die lange werkdag een fluitje van een cent. Ook een lange autorit of laat avondfeestje wordt met wat Red Bull een stuk leuker. Red Bull bij ALDI Het is geen toeval dat de mooiste avonden vaak beginnen met een koud blikje Red Bull van ALDI. Gelukkig kan dat prima voor een eerlijke prijs. ALDI verkoopt ook andere merken. Bekijk ze nu in ons frisdrankassortiment. Net zo lekker als Red Bull, maar wel in een andere smaak. Wie weet zit er iets verrassends bij.|||nl||||1216368|||https://s7g10.scene7.com/is/image/aldinord/NIX14,https://s7g10.scene7.com/is/image/aldinord/product_1216368_main_cms_2_nl_nl_red_bull_cw01_2024
1216354|aldi|2025-05-08|12-pack Fanta orange||1233.0|xcl|ALDI Supermarkten > Product > 12-pack Fanta orange|ALDI Supermarkten|Product|12-pack Fanta orange|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/12-pack-fanta-orange-1216354.html|||12x33 cl.|||nl||||1216354|||https://s7g10.scene7.com/is/image/aldinord/product_1216354_main_cms_1_nl_nl_12_pack_fanta_orange_cw01_2024
1216332|aldi|2025-05-08|12-pack Coca-Cola zero||1233.0|xcl|ALDI Supermarkten > Product > 12-pack Coca-Cola zero|ALDI Supermarkten|Product|12-pack Coca-Cola zero|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/12-pack-coca-cola-zero--1216332.html||||||nl||||1216332|||https://s7g10.scene7.com/is/image/aldinord/product_1216332_main_cms_1_nl_nl_12_pack_coca_cola_zero_cw01_2024
1216174|aldi|2025-05-08|4-pack Coca-Cola zero||415.0|xl|ALDI Supermarkten > Product > 4-pack Coca-Cola zero|ALDI Supermarkten|Product|4-pack Coca-Cola zero|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/4-pack-coca-cola-zero--1216174.html||||||nl||||1216174|||https://s7g10.scene7.com/is/image/aldinord/product_1216174_main_cms_1_nl_nl_4_pack_coca_cola_zero_cw01_2024
1216158|aldi|2025-05-08|4-pack Coca-Cola regular||415.0|xl|ALDI Supermarkten > Product > 4-pack Coca-Cola regular|ALDI Supermarkten|Product|4-pack Coca-Cola regular|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/4-pack-coca-cola-regular--1216158.html||||||nl||||1216158|||https://s7g10.scene7.com/is/image/aldinord/product_1216158_main_cms_2_nl_nl_4_pack_coca_cola_regular_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1216158_main_cms_1_nl_nl_4_pack_coca_cola_regular_cw01_2024
1215997|aldi|2025-05-08|Ice tea green|Westminster|33.0|cl|ALDI Supermarkten > Product > Ice tea green|ALDI Supermarkten|Product|Ice tea green|||0.42|0.42|None|||||||1.27|EUR|https://www.aldi.nl/product/ice-tea-green-1215997.html||||||nl||||1215997|||https://s7g10.scene7.com/is/image/aldinord/product_1215997_main_cms_3_nl_nl_ice_tea_green_cw01_2024
1215972|aldi|2025-05-08|Ice tea lemon|River|33.0|cl|ALDI Supermarkten > Product > Ice tea lemon|ALDI Supermarkten|Product|Ice tea lemon|||0.42|0.42|None|||||||None|EUR|https://www.aldi.nl/product/ice-tea-lemon--1215972.html||||||nl||||1215972|||https://s7g10.scene7.com/is/image/aldinord/Rainforest_Alliance,https://s7g10.scene7.com/is/image/aldinord/product_1215972_main_cms_1_nl_nl_ice_tea_lemon_cw01_2024
1214398|aldi|2025-05-08|6-pack lemon|River|633.0|xcl|ALDI Supermarkten > Product > 6-pack lemon|ALDI Supermarkten|Product|6-pack lemon|||2.15|2.15|None|||||||None|EUR|https://www.aldi.nl/product/6-pack-lemon-1214398.html||||||nl||||1214398|||https://s7g10.scene7.com/is/image/aldinord/product_1214398_main_cms_3_nl_nl_6_pack_lemon_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Vegan
1214387|aldi|2025-05-08|Energydrink sugar free*|Golden power|25.0|cl|ALDI Supermarkten > Product > Energydrink sugar free*|ALDI Supermarkten|Product|Energydrink sugar free*|||0.69|0.69|None|||||||2.76|EUR|https://www.aldi.nl/product/energydrink-sugar-free*-1214387.html|||Suikervrij.|||nl||||1214387|||https://s7g10.scene7.com/is/image/aldinord/NIX14,https://s7g10.scene7.com/is/image/aldinord/product_1214387_main_cms_2_nl_nl_energydrink_sugar_free_cw01_2024
1214348|aldi|2025-05-08|6-pack cola zero|River|633.0|xcl|ALDI Supermarkten > Product > 6-pack cola zero|ALDI Supermarkten|Product|6-pack cola zero|||2.19|2.19|None|||||||None|EUR|https://www.aldi.nl/product/6-pack-cola-zero-1214348.html||||||nl||||1214348|||https://s7g10.scene7.com/is/image/aldinord/product_1214348_main_cms_1_nl_nl_6_pack_cola_zero_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Vegan
1213525|aldi|2025-05-08|6-pack cola|River|633.0|xcl|ALDI Supermarkten > Product > 6-pack cola|ALDI Supermarkten|Product|6-pack cola|||2.19|2.19|None|||||||None|EUR|https://www.aldi.nl/product/6-pack-cola-1213525.html||||||nl||||1213525|||https://s7g10.scene7.com/is/image/aldinord/product_1213525_main_cms_8_nl_nl_6_pack_cola_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1213525_main_cms_7_nl_nl_6_pack_cola_cw01_2024
1213521|aldi|2025-05-08|6-pack orange|River|633.0|xcl|ALDI Supermarkten > Product > 6-pack orange|ALDI Supermarkten|Product|6-pack orange|||2.19|2.19|None|||||||None|EUR|https://www.aldi.nl/product/6-pack-orange-1213521.html||||||nl||||1213521|||https://s7g10.scene7.com/is/image/aldinord/product_1213521_main_cms_1_nl_nl_6_pack_orange_cw01_2024
1213321|aldi|2025-05-08|Rivella||15.0|l|ALDI Supermarkten > Product > Rivella|ALDI Supermarkten|Product|Rivella|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/rivella-1213321.html||||||nl||||1213321|||https://s7g10.scene7.com/is/image/aldinord/product_1213321_main_cms_1_nl_nl_rivella_cw01_2024
1202935|aldi|2025-05-08|Kristal helder Koolzuurvrij|River|15.0|l|ALDI Supermarkten > Product > Kristal helder Koolzuurvrij|ALDI Supermarkten|Product|Kristal helder Koolzuurvrij|||1.09|1.09|1.29|1.09|2025-05-05|2025-05-12|discount|15.50%||0.73|EUR|https://www.aldi.nl/product/kristal-helder-koolzuurvrij-1202935.html||||||nl||||1202935|||https://s7g10.scene7.com/is/image/aldinord/variant_1202935_1_main_cms_9_nl_nl_kristal_helder_koolzuurvrij_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1202935_main_cms_14_nl_nl_kristal_helder_koolzuurvrij_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1202935_2_main_cms_11_nl_nl_kristal_helder_koolzuurvrij_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1202935_3_main_cms_12_nl_nl_kristal_helder_koolzuurvrij_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Nieuwe_look
1226625|aldi|2025-05-08|Paprikachips|Lay's|275.0|g|ALDI Supermarkten > Product > Paprikachips|ALDI Supermarkten|Product|Paprikachips|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/paprikachips-1226625.html||||||nl||||1226625|||https://s7g10.scene7.com/is/image/aldinord/variant_1226625_1_main_cms_1_nl_nl_paprikachips_cw01_2024
