unique_id|competitor_name|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|beadcrumb|pdp_url|Fat %|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|file_name_1|upc|ingredients|servings_per_pack
553445|albert_heijn|None|Extran Performance optimal orange|Extran|None|500.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|1.29|1.29|||||None|||2.58 per LT|€||https://www.ah.nl/producten/product/wi553445/performance-optimal-orange|0|None|SPORTDRANK MET SINAASAPPEL SMAAK, GEZOET MET SUIKER EN ZOETSTOF. KORT VERHIT.|Koel serveren.|"Ten minste houdbaar tot: zie flesje.
Na openen koel bewaren (max. 7°C) en beperkt houdbaar."|None|None|E|Non-Organic|None|None|"Ingrediënten: Water, sacharose, maltodextrine, glucose, voedingszuur (citroenzuur), zout, aroma, antioxidant (L-ascorbinezuur), kleurstoffen (ß-caroteen, E160a), zoetstof (sucralose), stabilisator (E445), conserveermiddelen (E202, E211, E242)
"|100 Milliliter
580749|albert_heijn|None|Lipton Ice tea sparkling zero sugar 6-pack|Lipton|None|1500.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Ice tea|22.09|22.09|||||None|||2.45 per LT|€||https://www.ah.nl/producten/product/wi580749/ice-tea-sparkling-zero-sugar-6-pack|0|None|Verfrissende drank met thee-extract en zoetstoffen. 0% sugar| Lipton Ice Tea bevat thee-extract. Een licht bezinksel is mogelijk. |Na opening gekoeld bewaren en beperkt houdbaar.|None|None|C|Non-Organic|None|None|Ingrediënten: Koolzuurhoudend water, voedingszuren (citroenzuur, appelzuur), thee-extract(1) (0,24%), zuurteregelaar (trinatriumcitraat), citroensap van geconcentreerd sap (0,1%), aroma's, antioxidant (ascorbinezuur), zoetstoffen (sucralose, acesulfaam-k). (1)Rainforest Alliance Certified.|100 Milliliter
590467|albert_heijn|None|Royal Club Pink grapefruit 0% suiker|Royal Club|None|0.25|Liter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|0.89|0.89|||||None|||3.56 per LT|€||https://www.ah.nl/producten/product/wi590467/pink-grapefruit-0-suiker|0|None|Frisdrank met grapefruitsmaak, met zoetstoffen. 0% suiker||Koel en droog bewaren.|None|None|C|Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, 5% vruchtensap uit concentraat (citroensap, mandarijnsap, grapefruitsap 0,7% en appelsap), voedingszuur (citroenzuur), zoetstoffen (cyclaamzuur, sucralose, sacharine), natuurlijk citrusfruit aroma met andere natuurlijke aroma's, conserveermiddel (kaliumsorbaat), concentraat van zwarte wortel.|100 Milliliter
590464|albert_heijn|None|Lipton Ice tea raspberry 4-pack|Lipton|None|500.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Ice tea|6.99|6.99|||||None|||3.5 per LT|€||https://www.ah.nl/producten/product/wi590464/ice-tea-raspberry-4-pack|0|None|Verfrissende drank met thee-extract en frambozensap, gezoet met suiker en zoetstof van natuurlijke oorsprong.|IJskoud serveren. Lipton Ice Tea bevat thee-extract. Een licht bezinksel is mogelijk.||None|None|C|Non-Organic|None|None|Ingrediënten: water, suiker, fructose, voedingszuren (citroenzuur, appelzuur), frambozensap van geconcentreerd sap (0,14%), thee-extract(1) (0,12%), aroma's, zuurteregelaar (trinatriumcitraat), antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). (1)Rainforest Alliance Certified. More information on ra.org.|100 Milliliter
428752|albert_heijn|None|Fuze Tea Sparkling black tea|Fuze Tea|None|400.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Ice tea|1.39|1.39|||||None|||3.48 per LT|€||https://www.ah.nl/producten/product/wi428752/sparkling-black-tea|0|None|​Frisdrank met thee-extracten en citroensmaak metsuiker en zoetstof. Low in calories|"

Koel drinken.



"|Koel, droog, geurvrij en uit het zonlicht bewaren.|None|None|D|Non-Organic|None|None|​Ingrediënten: Sprankelend water; suiker; citroensap uit concentraat (1%);voedingszuren: citroenzuur, natriumcitraat; thee-extracten (0.12%);conserveermiddel: kaliumsorbaat; antioxidant: ascorbinezuur; zoetstof:steviolglycosiden; natuurlijke aroma’s.|100 Milliliter
566945|albert_heijn|None|Fever-Tree Blood orange ginger beer|Fever-Tree|None|500.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|3.49|3.49|||||None|||6.98 per LT|€||https://www.ah.nl/producten/product/wi566945/blood-orange-ginger-beer|0|None|Gearomatiseerde koolzuurhoudend frisdrank|Voor het openen voorzichtig omkeren. Waarschuwing: De inhoud staat onder druk. Voorzichtig openen en behandelen.|Uit de zon bewaren. Eenmaal geopend, gekoeld bewaren en binnen 3 dagen consumeren.|None|None|C|Non-Organic|None|None|Ingrediënten: Koolzuurhoudend bronwater, fructose, natuurlijk gemberaroma met andere natuurlijkearoma's, gember, voedingszuren (wijnsteenzuur, citroenzuur), natuurlijk bloedsinaasappelaroma, concentraten (zoeteaardappel, wortel, appel, hibiscus), natuurlijke aroma's, natuurlijk limoenaroma, antioxidant (ascorbinezuur). Kannatuurlijk bezinksel bevatten.|100 Milliliter
589001|albert_heijn|None|Lipton Ice tea raspberry 4-pack|Lipton|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Ice tea|3.59|3.59|||||None|||3.59 per LT|€||https://www.ah.nl/producten/product/wi589001/ice-tea-raspberry-4-pack|0|None|Verfrissende drank met thee-extract en frambozensap, gezoet met suiker en zoetstof van natuurlijke oorsprong.|IJskoud serveren. Lipton Ice Tea bevat thee-extract. Een licht bezinksel is mogelijk.||None|None|C|Non-Organic|None|None|Ingrediënten: water, suiker, fructose, voedingszuren (citroenzuur, appelzuur), frambozensap van geconcentreerd sap (0,14%), thee-extract(1) (0,12%), aroma's, zuurteregelaar (trinatriumcitraat), antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). (1)Rainforest Alliance Certified. More information on ra.org.|100 Milliliter
500250|albert_heijn|None|Lipton Ice tea sparkling 12-pack|Lipton|None|500.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Ice tea|22.65|22.65|||||None|||3.78 per LT|€||https://www.ah.nl/producten/product/wi500250/ice-tea-sparkling-12-pack|0|None|Verfrissende drank met thee-extract, gezoet met suiker en zoetstof van natuurlijke oorsprong.|IJskoud serveren. Lipton Ice Tea bevat thee-extract. Een licht bezinksel is mogelijk. Na opening gekoeld bewaren en beperkt houdbaar.||None|None|D|Non-Organic|None|None|Ingrediënten: Koolzuurhoudend water, invertsuiker, fructose, thee-extract⁽¹⁾ (0,3%), voedingszuren (citroenzuur, appelzuur), zuurteregelaar (trinatriumcitraat), citroensap van geconcentreerd sap (0,1%), aroma's, antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). ⁽¹⁾Rainforest Alliance Certified. More information on ra.org.|100 Milliliter
502054|albert_heijn|None|Mogu Mogu Lychee|Mogu Mogu|None|1000.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|4.29|4.29|||||None|||4.29 per LT|€||https://www.ah.nl/producten/product/wi502054/lychee|0|None|limonade met nata de coco|Schudden voor gebruik.|Op een droge, koele, reukloze plaats, uit het zonlicht bewaren.|None|None|E|Non-Organic|None|None|Ingrediënten: water, 25% nata de coco (kokoswater, suiker, E260, azijnzuur), fructose, suiker, voedingszuur (citroenzuur, calcium lactate), aroma, conserveermiddel: (E211), geleermiddel: gellangom, kleurstof: (E129) kan de activiteit of oplettendheid van kinderen nadelig beïnvloeden. E = door de E.G. goedgekeurde hulpstof.|100 Milliliter
565755|albert_heijn|None|AA Drink Zero no sugar 12-pack|AA Drink|None|500.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|15.39|15.39|||||None|||2.57 per LT|€||https://www.ah.nl/producten/product/wi565755/zero-no-sugar-12-pack|0|None|Hypotone sportdrank met toegevoegde vitamines en zoetstoffen. No sugar||Op een droge, koele, reukloze plaats, uit het zonlicht bewaren.|None|None|C|Non-Organic|None|None|Ingrediënten: water, voedingszuur: citroenzuur, aroma, zuurteregelaar: natriumcitraat, zoetstoffen: acesulfaam-K, sucralose, cyclamaat, saccharine, stabilisatoren: E414, E415, E445, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, kleurstof: beta-caroteen, zout, vitamines: niacine (vitamine B3), pantotheenzuur (vitamine B5), vitamine B6.|100 Milliliter
588025|albert_heijn|None|Upfront Gel pro cassis smaak|Upfront|None|50.0|Gram|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|1.99|1.99|||||None|||39.8 per KG|€||https://www.ah.nl/producten/product/wi588025/gel-pro-cassis-smaak|0|None|voedingssupplement: koolhydraten drinkgel met cafeïne en zwarte bessensmaak Buiten bereik van jonge kinderen houden. Een voedingssupplement kan een gevarieerde voeding en een gezonde leefstijl niet vervangen.|Gebruik 1 tot 3 gels per uur tijdens intensieve fysieke inspanningen. Maximaal 3 gels per dag. Dagelijkse dosering niet overschrijden.|Koel en droog bewaren.|None|None||Non-Organic|None|None|water, maltodextrine, fructose, zout, cafeine, natuurlijk aroma, zuurteregelaar: citroenzuur; conserveermiddel: kaliumsorbaat|100 Gram
588060|albert_heijn|None|Extran Performance optimal orange|Extran|None|330.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|0.79|0.79|||||None|||2.39 per LT|€||https://www.ah.nl/producten/product/wi588060/performance-optimal-orange|0|None|Sportdrank met sinaasappel smaak, gezoet met suiker en zoetstof. Kort verhit. De koolhydraten uit Extran Optimal Orange dragen bij aan het herstel van de spieren na inspanning|Schudden voor gebruik|Ten minste houdbaar tot: zie bovenzijde. Na openen koel bewaren (max. 7℃) en beperkt houdbaar|None|None|E|Non-Organic|None|None|Ingrediënten: Water, sacharose, maltodextrine, glucose, voedingszuur (citroenzuur), zout, aroma, antioxidant (ascorbinezuur), kleurstoffen (E160a, E160e), zoetstof (sucralose), stabilisator (E445)|100 Milliliter
565754|albert_heijn|None|AA Drink Iso lemon 12-pack|AA Drink|None|500.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|15.39|15.39|||||None|||2.57 per LT|€||https://www.ah.nl/producten/product/wi565754/iso-lemon-12-pack|0|None|Isotone sportdrank met toegevoegde vitamines||Op een droge, koele, reukloze plaats, uit het zonlicht bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: Water, suiker, maltodextrine, voedingszuur: citroenzuur, natriumchloride, zuurteregelaars: magnesiumlactaat, natriumcitraat, kaliumfosfaat en calciumfosfaat, conserveermiddel: E202, vitamines: B3, E, B5, B6 en H, stabilisatoren: arabische gom en glycerol-esters van houthars, natuurlijke aroma’s. Osmolaliteit 290-320 mOsm/L|100 Milliliter
594036|albert_heijn|None|Red Bull Ice edition sugarfree|Red Bull|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|1.69|1.69||1.69|||None|||6.76 per LT|€||https://www.ah.nl/producten/product/wi594036/ice-edition-sugarfree|0|None|Energy Drink met zoetstoffen en de smaak van vanille en blauwe bes Sugar Free. Niacine en vitamine B6 dragen bij tot de vermindering van vermoeidheid en moeheid en een normaal energieleverend metabolisme. Hoog cafeïnegehalte. Niet aanbevolen voor kinderen en vrouwen die zwanger zijn of borstvoeding geven (32 mg/100 ml). Gepasteuriseerd. Een gevarieerde en evenwichtige voeding en een gezonde levensstijl zijn aanbevolen.|Drink met mate.||None|None||Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, voedingszuur (citroenzuur), taurine (0,4%), zuurteregelaar (natriumcitraten), zoetstoffen (sucralose, acesulfaam-K), cafeïne (0,03%), vitaminen (niacine, pantotheenzuur, vitamine B6, vitamine B12), aroma's, verdikkingsmiddel (xanthaangom), kleurstof (briljantblauw fcf).|100 Milliliter
518898|albert_heijn|None|Kumasi Sappi|Kumasi|None|25.0|Centiliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|1.79|1.79|||||None|||7.16 per LT|€||https://www.ah.nl/producten/product/wi518898/sappi|0|None|frisdrank van cacaofruit No added sugar. Bevat van nature suikers.||Ten minste houdbaar tot: zie onderzijde|None|None|E|Non-Organic|None|None|Ingrediënten: water, pulpsap van cacao (theobroma cacao l.) (26%), vruchtensap uit concentraat (witte druif, appel, citroen), koolzuur, natuurlijke aroma's.|100 Milliliter
570864|albert_heijn|None|Oasis Aardbei framboos 6-pack|Oasis|None|0.33|Liter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|7.49|7.49|||||None|||3.78 per LT|€||https://www.ah.nl/producten/product/wi570864/aardbei-framboos-6-pack|0|None|Niet bruisende vruchtenfrisdrank met bronwater. OAS_FRU207R0100|Uit de zon en op een koele plaats bewaren. Na opening in de koelkast bewaren en binnen de 5 dagen verbruiken.|Uit de zon en op een koele plaats bewaren. Na opening in de koelkast bewaren en binnen de 5 dagen verbruiken.|None|None|E|Non-Organic|None|None|Ingrediënten: bronwater 80%, vruchtensap op basis van concentraten 12% (appel, aardbei 5,5%, framboos 0,5%), suiker, zuurteregelaar: citroenzuur, smaakstoffen, kleurstof: anthocyanen, stabilisatoren (E414, E445, E444).|100 Milliliter
584477|albert_heijn|None|Arizona Raspberry iced tea|Arizona|None|500.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Ice tea|1.49|1.49|||||None|||2.98 per LT|€||https://www.ah.nl/producten/product/wi584477/raspberry-iced-tea|0|None|Zwarte thee met framboossmaak, met suiker en zoetstof|Shake well|Ongeopend ten minste houdbaar tot einde: zie dop|None|None|D|Non-Organic|None|None|Ingrediënten: water, suiker, thee-extract (0,12%), frambozensap uit concentraat (0,1%), natuurlijk aroma, voedingszuur: citroenzuur en appelzuur, zoetstof: steviolglycosiden uit stevia.|100 Milliliter
589002|albert_heijn|None|Royal Club Rose lemonade 0% suiker 4-pack|Royal Club|None|0.25|Liter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|3.39|3.39|||||None|||3.39 per LT|€||https://www.ah.nl/producten/product/wi589002/rose-lemonade-0-suiker-4-pack|0|None|Frisdrank met roos-extract, met zoetstoffen. 0% suiker||Koel en droog bewaren.|None|None|C|Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, voedingszuur (citroenzuur), natuurlijke aroma's, roos-extract, zoetstoffen (cyclaamzuur, acesulfaam-K, sucralose), zuurteregelaar (natriumcitraat), conserveermiddel (kalium-sorbaat), concentraat van zwarte wortel.|100 Milliliter
519030|albert_heijn|None|Fentimans Rose lemonade 6-pack|Fentimans|None|150.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|5.59|3.63|5.59|3.63|2025-05-26|2025-06-01|None||35% Op=Op korting|6.21 per LT|€||https://www.ah.nl/producten/product/wi519030/rose-lemonade-6-pack|0|None|Koolzuurhoudende drank met rozen- en citroensmaak, suiker en natuurlijke zoetstof.|"Serve chilled
Refrigerate before opening."|Tenminste houdbaar tot: zie onderkant blikje.|None|None|D|Non-Organic|None|None|Ingrediënten: Koolzuurhoudend water, fructose, suiker, geklaard citroensap uit concentraat (6%), perensapconcentraat (5%), gefermenteerd gemberwortelextract (water, glucosestroop, gemberwortel, perensapconcentraat, gist), natuurlijke aroma's, stabilisator (pectine), zuur (wijnsteenzuurm citroenzuur), kleurstof (rodekoolextract), zoetstof (steviolglycosiden van stevia), Bulgaarse rozenolie.|100 Milliliter
579866|albert_heijn|None|Zonnatura Kombucha lavendel|Zonnatura|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|2.49|2.49|||||None|||9.96 per LT|€||https://www.ah.nl/producten/product/wi579866/kombucha-lavendel|0|None|Biologisch gefermenteerde theedrank van groene thee met lavendel|Natuurlijk sediment kan onstaan. Gekoeld het lekkerst.|Afgesloten en op kamertemperatuur bewaren. Na openen binnen 48 uur consumeren.|None|None|C|Organic|None|None|Ingrediënten: gefermenteerde thee (water, kombucha-culturen, suiker*, groene thee*), lavendelbloem* 0,03%. *Ingrediënt van biologische teelt. |100 Milliliter
584484|albert_heijn|None|Mogu Mogu Bubblegum|Mogu Mogu|None|320.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|1.65|1.65|||||None|||5.16 per LT|€||https://www.ah.nl/producten/product/wi584484/bubblegum|0|None|Drankje met kauwgomsmaak en nata de coco (kokosgel)|"Koel serveren. Schudden voor gebruik..
het product kan natuurlijk bezinksel bevatten."|Op een droge, koele, reukloze plaats, uit het zonlicht bewaren.|None|None|E|Non-Organic|None|None|Ingrediënten: water, 15% nata de coco (kokoswater, suiker, E260), fructose, suiker, voedingszuur (citroenzuur, calcium lactate), aroma's, geleermiddel (gellangom), conserveermiddel: E211, kleurstof: E133. E = door de E.G. goedgekeurde hulpstof.|100 Milliliter
589013|albert_heijn|None|Fanta Exotic zero|Fanta|None|500.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Sinas, lemon, cassis|1.49|1.49|||||None|||2.98 per LT|€||https://www.ah.nl/producten/product/wi589013/exotic-zero|0|None|Frisdrank met vruchtensap, met zoetstoffen. Zero Sugar Bevat een bron van fenylalanine.||Koel en droog bewaren. Ten minste houdbaar tot: zie hals/dop.|None|None|C|Non-Organic|None|None|Ingrediënten: Sprankelend water; vruchtensap uit concentraat 4% (sinaasappel 3%, perzik 0.5%, appel 0.4%, passievrucht 0.1%); voedingszuren: citroenzuur, appelzuur; conserveermiddel: kaliumsorbaat; wortel- en saffloerconcentraat; zoetstoffen: acesulfaam-K, aspartaam; natuurlijke aroma’s; stabilisatoren: guarpitmeel, glycerolesters van houthars.|100 Milliliter
588061|albert_heijn|None|Extran Performance blasting blueberry|Extran|None|330.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|0.79|0.79|||||None|||2.39 per LT|€||https://www.ah.nl/producten/product/wi588061/performance-blasting-blueberry|0|None|Sportdrank met blauwe bessensmaak, gezoet met suiker en zoetstof. Kort verhit.|Schudden voor gebruik|Ten minste houdbaar tot: zie bovenzijde. Na openen koel bewaren (max. 7℃) en beperkt houdbaar.|None|None|E|Non-Organic|None|None|Ingrediënten: Water, sacharose, maltodextrine, glucose, voedingszuur (citroenzuur), zout, aroma's, antioxidant (ascorbinezuur), kleurstof (E133), zoetstof (sucralose), stabilisator (E445)|100 Milliliter
461522|albert_heijn|None|Uggo BubbleGum|Uggo|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|0.89|0.89|||||None|||3.56 per LT|€||https://www.ah.nl/producten/product/wi461522/bubblegum|0|None|Frisdrank met kauwgomsmaak.||Koel, droog, donker en geurvrij bewaren.|None|None|E|Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, suiker, voedingszuur: citroenzuur, stabilisatoren: [E414, E445],kleurende levensmiddelen: (concentraten uit zwarte bes, wortel), aroma's.|100 Milliliter
502056|albert_heijn|None|Mogu Mogu Mango|Mogu Mogu|None|1000.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|4.29|4.29|||||None|||4.29 per LT|€||https://www.ah.nl/producten/product/wi502056/mango|0|None|limonade met nata de coco|Schud goed, het product kan natuurlijk bezinksel bevatten.|Op een droge, koele, reukloze plaats, uit het zonlicht bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: water, 25% nata de coco (kokoswater, suiker, E260, azijnzuur), suiker, fructose, voedingszuur (citroenzuur, calcium lactate), aroma, conserveermiddel: (E211),geleermiddel: gellangom, kleurstof:(E160a(ii))E = door de E.G. goedgekeurde hulpstof|100 Milliliter
173431|albert_heijn|None|Arizona Extra juicy lemon|Arizona|None|500.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Ice tea|1.49|1.49|||||None|||2.98 per LT|€||https://www.ah.nl/producten/product/wi173431/extra-juicy-lemon|0|None|Zwarte thee met citroensmaak met 4,3% vruchtgehalte|Shake well|Ongeopend ten minste houdbaar tot einde: zie dop|None|None|E|Non-Organic|None|None|Ingrediënten: water, suiker, 4,3% vruchtensap uit concentraat (citroen 2,3%, peer 2,0%), zwarte thee-extract (0,14%), voedingszuur: citroenzuur, antioxidant: ascorbinezuur, natuurlijke aroma's.|100 Milliliter
579867|albert_heijn|None|Zonnatura Kombucha jasmijn|Zonnatura|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|2.49|2.49|||||None|||9.96 per LT|€||https://www.ah.nl/producten/product/wi579867/kombucha-jasmijn|0|None|Biologisch gefermenteerde theedrank van groene jasmijnthee|Natuurlijk sediment kan onstaan. Gekoeld het lekkerst.|Afgesloten en op kamertemperatuur bewaren. Na openen binnen 48 uur consumeren.|None|None|C|Organic|None|None|Ingrediënten: gefermenteerde thee (water, kombucha-culturen, suiker*, groene jasmijnthee* 0,8%). *Ingrediënt van biologische teelt. |100 Milliliter
230172|albert_heijn|None|Fever-Tree Tonic|Fever-Tree|None|200.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|6.14|6.14|||||None|||7.68 per LT|€||https://www.ah.nl/producten/product/wi230172/tonic|0|None|MEDITERRANEAN TONIC WATER||Uit de zon bewaren. Ten minste houdbaar tot einde: zie flessenhals.|None|None|D|Non-Organic|None|None|"Ingrediënten: Koolzuurhoudend bronwater, rietsuiker, voedingszuur: citroenzuur, natuurlijke aroma's, waaronder natuurlijke kinine
"|100 Milliliter
476860|albert_heijn|None|Fentimans Pink ginger|Fentimans|None|750.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|3.99|3.99|||||None|||5.32 per LT|€||https://www.ah.nl/producten/product/wi476860/pink-ginger|0|None|Roze gember gearomatiseerde koolzuurhoudende drank met suiker en natuurlijke zoetstof.|Serve chilled|Ten minste houdbaar tot einde, zie nek. Eenmaal geopend, gekoeld bewaren en binnen 3 dagen consumeren.|None|None|D|Non-Organic|None|None|Ingrediënten: Koolzuurhoudend water, suiker, gefermenteerd gemberwortelextract (water, glucosestroop, gemberwortel, perensapconcentraat, gist), natuurlijk aroma (gember, sinaasappel, paprika), zuur: citroenzuur, kleurstof (concentraat van wortel, zwarte bes), zoetstof: steviolglycosiden uit stevia.|100 Milliliter
502053|albert_heijn|None|Mogu Mogu Aardbei|Mogu Mogu|None|1000.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|4.29|4.29|||||None|||4.29 per LT|€||https://www.ah.nl/producten/product/wi502053/aardbei|0|None|limonade met nata de coco|Schud goed, het product kan natuurlijk bezinksel bevatten.|Op een droge, koele, reukloze plaats, uit het zonlicht bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: water, 25% nata de coco (kokoswater, suiker, E260, azijnzuur), suiker, fructose, voedingszuur (citroenzuur, calcium lactate), aroma, conserveermiddel: (E211), geleermiddel: gellangom, kleurstof: (E160d). E = door de E.G. goedgekeurde hulpstof.|100 Milliliter
579868|albert_heijn|None|Zonnatura Kombucha citroengras|Zonnatura|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|2.49|2.49|||||None|||9.96 per LT|€||https://www.ah.nl/producten/product/wi579868/kombucha-citroengras|0|None|Biologisch gefermenteerde theedrank van zwarte thee met citroengras|Natuurlijk sediment kan onstaan. Gekoeld het lekkerst.|Afgesloten en op kamertemperatuur bewaren. Na openen binnen 48 uur consumeren.|None|None|C|Organic|None|None|Ingrediënten: gefermenteerde thee (water, kombucha-culturen, suiker*, zwarte thee*), gedroogde citroengras* 0,4%. *Ingrediënt uit biologische teelt. |100 Milliliter
494309|albert_heijn|None|Vit hit Lean & green appel elderflower|Vit hit|None|500.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|1.99|1.99|||||None|||3.98 per LT|€||https://www.ah.nl/producten/product/wi494309/lean-en-green-appel-elderflower|0.1|None|Caloriearme mandarijn- en sinaasappelsapdrank met groene thee, vitamines en zoetstof Caloriearm|Schudden voor gebruik.|Op een donkere plek bewaren bij kamertemperatuur. Na openen, 3 dagen gekoeld houdbaar.|None|None|C|Non-Organic|None|None|Ingrediënten: Water, geconcentreerd appelsap (12%), aroma's: natuurlijke vlierbloesem (0,03%), en andere smaakstoffen, antioxidant: ascorbinezuur, voedingszuur: citroenzuur, Maté extract (0,048%), L-carnitine, stabilisatoren: Arabische gom, glycerolesters van houthars, zoetstof: sucralose, vitaminen (vitamine C, thiamine, niacine, vitamine B6, foliumzuur, vitamine B12, biotine, pantotheenzuur), natuurlijke kleurstoffen: kopercomplexen van chlorofyllen en chlorophyllinen, karamel.|100 Milliliter
502101|albert_heijn|None|Chupa Chups Raspberry & cream|Chupa Chups|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|1.19|1.19|||||None|||4.76 per LT|€||https://www.ah.nl/producten/product/wi502101/raspberry-en-cream|0|None|koolzuurhoudend frisdrank met framboos-roomsmaak||Koel en droog bewaren.|None|None|E|Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, fructose-glucosestroop, suiker, geëvaporeerde gefermenteerde MELK (MELK, magereMELKpoeder, MELK fermenten, lactase), zuivelpoeder (magereMELKpoeder, weipoeder (MELK), zuurteregelaars: citroenzuur; fosforzuur, 1% frambozensap uit concntraat, stabilisator: hemicellulose van SOJA, aroma's, kleurstof: anthocyanen.|100 Milliliter
502055|albert_heijn|None|Mogu Mogu Zwarte bes|Mogu Mogu|None|1000.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|4.29|4.29|||||None|||4.29 per LT|€||https://www.ah.nl/producten/product/wi502055/zwarte-bes|0|None|limonade met nata de coco|Schud goed, het product kan natuurlijk bezinksel bevatten.|Op een droge, koele, reukloze plaats, uit het zonlicht bewaren.|None|None|E|Non-Organic|None|None|Ingrediënten: water, 25% nata de coco (kokoswater, suiker, E260, azijnzuur), suiker, fructose, voedingszuur (citroenzuur, calcium lactate), aroma, geleermiddel: gellangom, conserveermiddel: (E211), kleurstof: (E133) E = door de E.G. goedgekeurde hulpstof|100 Milliliter
428497|albert_heijn|None|Aquarius Daily hydration lemon 12-pack|Aquarius|None|500.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|20.99|20.99|||||None|||3.5 per LT|€||https://www.ah.nl/producten/product/wi428497/daily-hydration-lemon-12-pack|0|None|Frisdrank met citroensmaak, met toegevoegde minerale zouten°. Met suiker en zoetstoffen. LOW CALORIES °Aquarius is een bron van zink en seleen.||Koel, droog, geurvrij en uit het zonlicht bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: Water; suiker; voedingszuren: citroenzuur, appelzuur; smaakversterkers: natriumchloride, kaliumfosfaat en calciumfosfaat; zuurteregelaar: natriumcitraten; antioxidant: ascorbinezuur; stabilisatoren: arabische gom, glycerolesters van houthars; minerale zouten°: zinkgluconaat, natriumselenaat; zoetstoffen: sucralose, acesulfaam-K; natuurlijke citroenaroma’s met andere natuurlijke aroma’s.|100 Milliliter
